# index omega_Ha weight_Ha from 20A SOS LibRPA minimax nfreq=16
1 0.0687065556781673 0.1387508132744379
2 0.2142661549890726 0.1552451503581690
3 0.3854869389154065 0.1907006349403112
4 0.6036987026511760 0.2503660767714552
5 0.8971718872101405 0.3430536112358677
6 1.3053443045183473 0.4825994565315100
7 1.8849686969680644 0.6903117179895282
8 2.7194260332368985 0.9989890446239748
9 3.9333119436928983 1.4597439214684820
10 5.7163367329517740 2.1545449390627964
11 8.3655509731328195 3.2224752322022949
12 12.3698353594053128 4.9252429196544769
13 18.6127404792649145 7.8468534661184357
14 28.9872985107258536 13.6580038013319722
15 48.9232456199822181 29.2016164564687166
16 105.3483536353040080 110.6229955908527671
